country,admin_1,admin_2,product,planting_year,harvest_year,area,production,yield
Nigeria,Abia,none,Banana,2019,2019,16700.0,138300.0,8.281437125748504
Nigeria,Abia,none,Banana,2020,2020,18800.0,139000.0,7.3936170212765955
Nigeria,Abia,none,Banana,2021,2021,18800.0,139000.0,7.3936170212765955
Nigeria,Abia,none,Cassava,1999,1999,19760.0,346800.0,17.55060728744939
Nigeria,Abia,none,Cassava,2000,2000,14290.0,250000.0,17.49475157452764
Nigeria,Abia,none,Cassava,2001,2001,17000.0,280000.0,16.470588235294116
Nigeria,Abia,none,Cassava,2002,2002,17000.0,280000.0,16.470588235294116
Nigeria,Abia,none,Cassava,2003,2003,18000.0,296000.0,16.444444444444443
Nigeria,Abia,none,Cassava,2004,2004,18140.0,304000.0,16.758544652701215
Nigeria,Abia,none,Cassava,2005,2005,37640.0,633800.0,16.838469713071202
Nigeria,Abia,none,Cassava,2006,2006,37120.0,693400.0,18.67995689655172
Nigeria,Abia,none,Cassava,2007,2007,35550.0,636000.0,17.890295358649787
Nigeria,Abia,none,Cassava,2008,2008,35560.0,648700.0,18.24240719910012
Nigeria,Abia,none,Cassava,2009,2009,41220.0,663340.0,16.092673459485688
Nigeria,Abia,none,Cassava,2010,2010,48610.0,696150.0,14.321127340053486
Nigeria,Abia,none,Cassava,2011,2011,49700.0,701343.0,14.111529175050302
Nigeria,Abia,none,Cassava,2012,2012,50010.0,702093.0,14.039052189562089
Nigeria,Abia,none,Cassava,2013,2013,50200.0,782200.0,15.581673306772908
Nigeria,Abia,none,Cassava,2014,2014,191300.0,1773800.0,9.2723470987977
Nigeria,Abia,none,Cassava,2015,2015,196900.0,1873820.0,9.516607414931435
Nigeria,Abia,none,Cassava,2016,2016,242720.0,1336150.0,5.504902768622281
Nigeria,Abia,none,Cassava,2017,2017,246900.0,1408120.0,5.703199675982179
Nigeria,Abia,none,Cassava,2018,2018,259250.0,1548930.0,5.974657666345227
Nigeria,Abia,none,Cassava,2019,2019,258080.0,1488530.0,5.767707687538748
Nigeria,Abia,none,Cassava,2020,2020,256890.0,1430490.0,5.568492350811631
Nigeria,Abia,none,Cassava,2021,2021,263210.0,1589700.0,6.0396641464989935
Nigeria,Abia,none,Cassava,2022,2022,249856.43,2009281.93,8.041745933854894
Nigeria,Abia,none,Cassava,2023,2023,253979.06,2055262.14,8.092250361112447
Nigeria,Abia,none,Cowpea,1999,1999,20000.0,30000.0,1.5
Nigeria,Abia,none,Cowpea,2000,2000,20000.0,30000.0,1.5
Nigeria,Abia,none,Cowpea,2001,2001,20000.0,30000.0,1.5
Nigeria,Abia,none,Cowpea,2002,2002,20000.0,30000.0,1.5
Nigeria,Abia,none,Cowpea,2003,2003,20000.0,30000.0,1.5
Nigeria,Abia,none,Cowpea,2004,2004,20000.0,30000.0,1.5
Nigeria,Abia,none,Cowpea,2005,2005,30000.0,40000.0,1.3333333333333333
Nigeria,Abia,none,Cowpea,2006,2006,50000.0,40000.0,0.8
Nigeria,Abia,none,Cowpea,2009,2009,45000.0,39000.0,0.8666666666666667
Nigeria,Abia,none,Cowpea,2010,2010,43000.0,38000.0,0.8837209302325582
Nigeria,Abia,none,Cowpea,2011,2011,49690.0,38000.0,0.7647413966592875
Nigeria,Abia,none,Cowpea,2012,2012,51940.0,38000.0,0.7316134000770119
Nigeria,Abia,none,Cowpea,2013,2013,56700.0,68901.0,1.2151851851851851
Nigeria,Abia,none,Cowpea,2014,2014,51000.0,46400.0,0.9098039215686274
Nigeria,Abia,none,Cowpea,2015,2015,53500.0,49460.0,0.9244859813084112
Nigeria,Abia,none,Cowpea,2016,2016,47160.0,42520.0,0.9016115351993216
Nigeria,Abia,none,Cowpea,2017,2017,49230.0,43560.0,0.8848263254113345
Nigeria,Abia,none,Cowpea,2018,2018,47080.0,43560.0,0.9252336448598132
Nigeria,Abia,none,Cowpea,2019,2019,43800.0,43560.0,0.9945205479452056
Nigeria,Abia,none,Cowpea,2020,2020,40690.0,43760.0,1.0754485131481937
Nigeria,Abia,none,Cowpea,2021,2021,44830.0,47330.0,1.05576622797234
Nigeria,Abia,none,Cowpea,2022,2022,39795.67,41602.46,1.0454016730965958
Nigeria,Abia,none,Cowpea,2023,2023,40120.0,44278.5,1.1036515453639082
Nigeria,Abia,none,Groundnuts (In Shell),1999,1999,360.0,300.0,0.8333333333333334
Nigeria,Abia,none,Groundnuts (In Shell),2000,2000,360.0,300.0,0.8333333333333334
Nigeria,Abia,none,Groundnuts (In Shell),2001,2001,340.0,300.0,0.8823529411764706
Nigeria,Abia,none,Groundnuts (In Shell),2002,2002,340.0,300.0,0.8823529411764706
Nigeria,Abia,none,Groundnuts (In Shell),2003,2003,350.0,300.0,0.8571428571428571
Nigeria,Abia,none,Groundnuts (In Shell),2004,2004,350.0,300.0,0.8571428571428571
Nigeria,Abia,none,Groundnuts (In Shell),2005,2005,490.0,400.0,0.8163265306122449
Nigeria,Abia,none,Groundnuts (In Shell),2006,2006,530.0,400.0,0.7547169811320755
Nigeria,Abia,none,Groundnuts (In Shell),2009,2009,1130.0,830.0,0.7345132743362832
Nigeria,Abia,none,Groundnuts (In Shell),2010,2010,9270.0,7210.0,0.7777777777777778
Nigeria,Abia,none,Groundnuts (In Shell),2011,2011,9270.0,7210.0,0.7777777777777778
Nigeria,Abia,none,Groundnuts (In Shell),2012,2012,9270.0,7210.0,0.7777777777777778
Nigeria,Abia,none,Groundnuts (In Shell),2013,2013,9270.0,7200.0,0.7766990291262136
Nigeria,Abia,none,Groundnuts (In Shell),2014,2014,7100.0,8400.0,1.1830985915492958
Nigeria,Abia,none,Groundnuts (In Shell),2015,2015,7200.0,9680.0,1.3444444444444446
Nigeria,Abia,none,Groundnuts (In Shell),2016,2016,9320.0,9860.0,1.05793991416309
Nigeria,Abia,none,Groundnuts (In Shell),2017,2017,9450.0,10020.0,1.0603174603174603
Nigeria,Abia,none,Maize,1999,1999,36870.0,59900.0,1.6246270680770274
Nigeria,Abia,none,Maize,2000,2000,35600.0,59200.0,1.6629213483146068
Nigeria,Abia,none,Maize,2001,2001,37500.0,61000.0,1.6266666666666667
Nigeria,Abia,none,Maize,2002,2002,37500.0,61000.0,1.6266666666666667
Nigeria,Abia,none,Maize,2003,2003,36500.0,58000.0,1.5890410958904109
Nigeria,Abia,none,Maize,2004,2004,36200.0,58000.0,1.6022099447513811
Nigeria,Abia,none,Maize,2005,2005,44280.0,67000.0,1.5130984643179766
Nigeria,Abia,none,Maize,2006,2006,50320.0,73200.0,1.4546899841017489
Nigeria,Abia,none,Maize,2007,2007,55610.0,75200.0,1.3522747707246898
Nigeria,Abia,none,Maize,2008,2008,61000.0,82440.0,1.3514754098360655
Nigeria,Abia,none,Maize,2009,2009,60120.0,72730.0,1.2097471723220226
Nigeria,Abia,none,Maize,2010,2010,69950.0,90500.0,1.2937812723373838
Nigeria,Abia,none,Maize,2011,2011,69270.0,90496.0,1.3064241374332324
Nigeria,Abia,none,Maize,2012,2012,72680.0,90491.0,1.2450605393505778
Nigeria,Abia,none,Maize,2013,2013,77810.0,106500.0,1.3687186736923274
Nigeria,Abia,none,Maize,2014,2014,78600.0,86500.0,1.1005089058524171
Nigeria,Abia,none,Maize,2015,2015,79600.0,92740.0,1.1650753768844222
Nigeria,Abia,none,Maize,2016,2016,68420.0,129560.0,1.8935983630517392
Nigeria,Abia,none,Maize,2017,2017,75460.0,140350.0,1.859925788497217
Nigeria,Abia,none,Maize,2018,2018,74090.0,115390.0,1.5574301525172087
Nigeria,Abia,none,Maize,2019,2019,72960.0,110080.0,1.5087719298245614
Nigeria,Abia,none,Maize,2020,2020,71820.0,105010.0,1.4621275410749095
Nigeria,Abia,none,Maize,2021,2021,78250.0,96620.0,1.2347603833865817
Nigeria,Abia,none,Maize,2022,2022,74082.23,100064.1,1.3507166293455262
Nigeria,Abia,none,Maize,2023,2023,61980.16,85412.35,1.3780595274358762
Nigeria,Abia,none,Melon,1999,1999,12320.0,2460.0,0.1996753246753246
Nigeria,Abia,none,Melon,2000,2000,12570.0,3500.0,0.2784407319013524
Nigeria,Abia,none,Melon,2001,2001,12890.0,4920.0,0.3816912335143522
Nigeria,Abia,none,Melon,2002,2002,14260.0,4590.0,0.3218793828892005
Nigeria,Abia,none,Melon,2003,2003,18410.0,8600.0,0.4671374253123302
Nigeria,Abia,none,Melon,2004,2004,15800.0,7000.0,0.4430379746835443
Nigeria,Abia,none,Melon,2005,2005,34500.0,20700.0,0.6
Nigeria,Abia,none,Melon,2006,2006,35880.0,21300.0,0.5936454849498328
Nigeria,Abia,none,Melon,2008,2008,37940.0,14010.0,0.3692672641012124
Nigeria,Abia,none,Melon,2009,2009,37950.0,14020.0,0.369433465085639
Nigeria,Abia,none,Melon,2010,2010,39650.0,14640.0,0.3692307692307692
Nigeria,Abia,none,Okras,2010,2010,8490.0,19470.0,2.293286219081272
Nigeria,Abia,none,Okras,2011,2011,8740.0,19220.0,2.19908466819222
Nigeria,Abia,none,Okras,2012,2012,11700.0,17940.0,1.5333333333333334
Nigeria,Abia,none,Okras,2014,2014,12000.0,18500.0,1.5416666666666667
Nigeria,Abia,none,Okras,2015,2015,12600.0,19260.0,1.5285714285714285
Nigeria,Abia,none,Okras,2016,2016,14000.0,19500.0,1.3928571428571428
Nigeria,Abia,none,Okras,2017,2017,14700.0,18100.0,1.2312925170068028
Nigeria,Abia,none,Okras,2018,2018,17570.0,20560.0,1.170176437108708
Nigeria,Abia,none,Okras,2019,2019,18120.0,20630.0,1.1385209713024282
Nigeria,Abia,none,Okras,2020,2020,18700.0,20700.0,1.106951871657754
Nigeria,Abia,none,Okras,2021,2021,22630.0,24840.0,1.0976579761378702
Nigeria,Abia,none,Rice,1999,1999,9000.0,18000.0,2.0
Nigeria,Abia,none,Rice,2000,2000,8500.0,17000.0,2.0
Nigeria,Abia,none,Rice,2001,2001,9000.0,18000.0,2.0
Nigeria,Abia,none,Rice,2002,2002,9000.0,18000.0,2.0
Nigeria,Abia,none,Rice,2003,2003,8800.0,19000.0,2.159090909090909
Nigeria,Abia,none,Rice,2004,2004,8890.0,19000.0,2.137232845894263
Nigeria,Abia,none,Rice,2005,2005,8890.0,22400.0,2.5196850393700787
Nigeria,Abia,none,Rice,2006,2006,8980.0,20600.0,2.293986636971047
Nigeria,Abia,none,Rice,2007,2007,8980.0,21700.0,2.4164810690423164
Nigeria,Abia,none,Rice,2008,2008,10010.0,22280.0,2.225774225774226
Nigeria,Abia,none,Rice,2009,2009,9040.0,23800.0,2.6327433628318584
Nigeria,Abia,none,Rice,2010,2010,9040.0,23800.0,2.6327433628318584
Nigeria,Abia,none,Rice,2011,2011,9040.0,23800.0,2.6327433628318584
Nigeria,Abia,none,Rice,2012,2012,9040.0,23800.0,2.6327433628318584
Nigeria,Abia,none,Rice,2013,2013,13040.0,29100.0,2.23159509202454
Nigeria,Abia,none,Rice,2014,2014,13800.0,32400.0,2.347826086956522
Nigeria,Abia,none,Rice,2015,2015,14600.0,34990.0,2.396575342465753
Nigeria,Abia,none,Rice,2016,2016,30340.0,43950.0,1.448582729070534
Nigeria,Abia,none,Rice,2017,2017,31890.0,50310.0,1.5776105362182502
Nigeria,Abia,none,Rice,2018,2018,37330.0,56700.0,1.5188856147870349
Nigeria,Abia,none,Rice,2019,2019,42410.0,57310.0,1.3513322329639237
Nigeria,Abia,none,Rice,2020,2020,48300.0,56770.0,1.1753623188405795
Nigeria,Abia,none,Rice,2021,2021,49690.0,58290.0,1.1730730529281546
Nigeria,Abia,none,Rice,2022,2022,60446.45,59677.85,0.9872846130748788
Nigeria,Abia,none,Rice,2023,2023,61322.92,61891.39,1.009270106511562
Nigeria,Abia,none,Sorghum,2012,2012,72680.0,90491.0,1.2450605393505778
Nigeria,Abia,none,Sweet Potatoes,1999,1999,50390.0,10500.0,1.528301886792453
Nigeria,Abia,none,Sweet Potatoes,2000,2000,50390.0,10500.0,1.528301886792453
Nigeria,Abia,none,Sweet Potatoes,2001,2001,50390.0,8000.0,1.528301886792453
Nigeria,Abia,none,Sweet Potatoes,2002,2002,50390.0,8000.0,1.528301886792453
Nigeria,Abia,none,Sweet Potatoes,2003,2003,50390.0,8300.0,1.528301886792453
Nigeria,Abia,none,Sweet Potatoes,2004,2004,50390.0,9000.0,1.528301886792453
Nigeria,Abia,none,Sweet Potatoes,2005,2005,6360.0,8600.0,1.3522012578616351
Nigeria,Abia,none,Sweet Potatoes,2006,2006,6520.0,10070.0,1.544478527607362
Nigeria,Abia,none,Sweet Potatoes,2007,2007,50390.0,9440.0,1.528301886792453
Nigeria,Abia,none,Sweet Potatoes,2008,2008,50390.0,10480.0,1.528301886792453
Nigeria,Abia,none,Sweet Potatoes,2009,2009,50390.0,10900.0,1.528301886792453
Nigeria,Abia,none,Taro,1999,1999,15090.0,130000.0,8.614976805831677
Nigeria,Abia,none,Taro,2000,2000,15690.0,136000.0,8.667941363926067
Nigeria,Abia,none,Taro,2001,2001,17810.0,136000.0,7.636159460976979
Nigeria,Abia,none,Taro,2002,2002,16300.0,136000.0,8.343558282208589
Nigeria,Abia,none,Taro,2003,2003,16700.0,146600.0,8.778443113772456
Nigeria,Abia,none,Taro,2004,2004,16600.0,155000.0,9.337349397590362
Nigeria,Abia,none,Taro,2005,2005,23820.0,213000.0,8.942065491183879
Nigeria,Abia,none,Taro,2006,2006,21857.0,210300.0,9.621631513931463
Nigeria,Abia,none,Taro,2007,2007,21860.0,151200.0,6.916742909423605
Nigeria,Abia,none,Taro,2008,2008,16420.0,151170.0,9.206455542021924
Nigeria,Abia,none,Taro,2009,2009,17000.0,154200.0,9.070588235294116
Nigeria,Abia,none,Taro,2010,2010,11150.0,149570.0,13.414349775784752
Nigeria,Abia,none,Taro,2011,2011,10900.0,146417.0,13.432752293577982
Nigeria,Abia,none,Taro,2012,2012,10640.0,144299.0,13.561936090225563
Nigeria,Abia,none,Taro,2013,2013,11230.0,149600.0,13.32146037399822
Nigeria,Abia,none,Taro,2014,2014,16300.0,142600.0,8.748466257668712
Nigeria,Abia,none,Taro,2015,2015,16300.0,142610.0,8.749079754601228
Nigeria,Abia,none,Taro,2016,2016,38280.0,286110.0,7.474137931034483
Nigeria,Abia,none,Taro,2017,2017,40810.0,304710.0,7.466552315608919
Nigeria,Abia,none,Taro,2018,2018,40070.0,291920.0,7.285250811080609
Nigeria,Abia,none,Taro,2019,2019,40560.0,294120.0,7.2514792899408285
Nigeria,Abia,none,Taro,2020,2020,41070.0,296340.0,7.215485756026297
Nigeria,Abia,none,Taro,2021,2021,49600.0,376860.0,7.597983870967742
Nigeria,Abia,none,Tomato,2010,2010,3110.0,1370.0,0.4405144694533762
Nigeria,Abia,none,Tomato,2011,2011,3110.0,1390.0,0.4469453376205787
Nigeria,Abia,none,Tomato,2012,2012,3110.0,2850.0,0.9163987138263664
Nigeria,Abia,none,Tomato,2014,2014,4800.0,14200.0,2.958333333333333
Nigeria,Abia,none,Tomato,2015,2015,4800.0,15640.0,3.2583333333333333
Nigeria,Abia,none,Tomato,2016,2016,6480.0,10790.0,1.6651234567901234
Nigeria,Abia,none,Tomato,2017,2017,61580.0,11270.0,0.183013965573238
Nigeria,Abia,none,Tomato,2018,2018,66860.0,13210.0,0.1975770266227939
Nigeria,Abia,none,Tomato,2019,2019,72590.0,15480.0,0.2132525141204022
Nigeria,Abia,none,Tomato,2020,2020,78940.0,17200.0,0.2178870027869267
Nigeria,Abia,none,Tomato,2021,2021,80520.0,17460.0,0.2168405365126676
Nigeria,Abia,none,Tomato,2022,2022,20639.48,23004.23,1.1145741074872042
Nigeria,Abia,none,Tomato,2023,2023,20963.52,23602.7,1.1258939338431715
Nigeria,Abia,none,Yams,1999,1999,24980.0,416300.0,16.66533226581265
Nigeria,Abia,none,Yams,2000,2000,26000.0,401100.0,15.426923076923076
Nigeria,Abia,none,Yams,2001,2001,27000.0,420000.0,15.555555555555555
Nigeria,Abia,none,Yams,2002,2002,27000.0,420000.0,15.555555555555555
Nigeria,Abia,none,Yams,2003,2003,28000.0,435000.0,15.535714285714286
Nigeria,Abia,none,Yams,2004,2004,28500.0,436000.0,15.298245614035087
Nigeria,Abia,none,Yams,2005,2005,30640.0,489800.0,15.985639686684074
Nigeria,Abia,none,Yams,2006,2006,31220.0,498700.0,15.973734785393978
Nigeria,Abia,none,Yams,2007,2007,36500.0,558800.0,15.30958904109589
Nigeria,Abia,none,Yams,2008,2008,36880.0,564440.0,15.30477223427332
Nigeria,Abia,none,Yams,2009,2009,38780.0,590940.0,15.23826714801444
Nigeria,Abia,none,Yams,2010,2010,59350.0,614580.0,10.355181128896378
Nigeria,Abia,none,Yams,2011,2011,59800.0,618780.0,10.347491638795988
Nigeria,Abia,none,Yams,2012,2012,60570.0,619467.0,10.227290737989104
Nigeria,Abia,none,Yams,2013,2013,41080.0,689600.0,16.786757546251216
Nigeria,Abia,none,Yams,2014,2014,61100.0,699600.0,11.450081833060556
Nigeria,Abia,none,Yams,2015,2015,75200.0,694570.0,9.236303191489364
Nigeria,Abia,none,Yams,2016,2016,205940.0,1644700.0,7.986306691269302
Nigeria,Abia,none,Yams,2017,2017,214060.0,1664290.0,7.774876202933757
Nigeria,Abia,none,Yams,2018,2018,227060.0,1787540.0,7.872544701840923
Nigeria,Abia,none,Yams,2019,2019,264550.0,2012590.0,7.607597807597807
Nigeria,Abia,none,Yams,2020,2020,309100.0,2152670.0,6.964315755418959
Nigeria,Abia,none,Yams,2021,2021,357170.0,2416370.0,6.765321835540499
Nigeria,Abia,none,Yams,2022,2022,308059.02,2058431.62,6.681939129716118
Nigeria,Abia,none,Yams,2023,2023,313604.08,2106040.13,6.715601818700828
Nigeria,Adamawa,none,Cassava,1999,1999,1690.0,12700.0,7.514792899408284
Nigeria,Adamawa,none,Cassava,2000,2000,1690.0,12700.0,7.514792899408284
Nigeria,Adamawa,none,Cassava,2001,2001,1700.0,13000.0,7.647058823529412
Nigeria,Adamawa,none,Cassava,2002,2002,1700.0,13000.0,7.647058823529412
Nigeria,Adamawa,none,Cassava,2003,2003,1700.0,13000.0,7.647058823529412
Nigeria,Adamawa,none,Cassava,2004,2004,1700.0,13000.0,7.647058823529412
Nigeria,Adamawa,none,Cassava,2005,2005,1730.0,11000.0,6.358381502890174
Nigeria,Adamawa,none,Cassava,2006,2006,1900.0,13000.0,6.842105263157895
Nigeria,Adamawa,none,Cassava,2007,2007,1900.0,13000.0,6.842105263157895
Nigeria,Adamawa,none,Cassava,2009,2009,2060.0,17320.0,8.407766990291263
Nigeria,Adamawa,none,Cassava,2010,2010,16960.0,21850.0,1.2883254716981132
Nigeria,Adamawa,none,Cassava,2011,2011,17570.0,21869.0,1.2446784291405806
Nigeria,Adamawa,none,Cassava,2012,2012,17760.0,21957.0,1.2363175675675675
Nigeria,Adamawa,none,Cassava,2013,2013,18890.0,22400.0,1.185812599258867
Nigeria,Adamawa,none,Cassava,2014,2014,189800.0,493200.0,2.5985247629083243
Nigeria,Adamawa,none,Cassava,2015,2015,195960.0,497640.0,2.53949785670545
Nigeria,Adamawa,none,Cassava,2016,2016,129180.0,450840.0,3.490013934045518
Nigeria,Adamawa,none,Cassava,2017,2017,139070.0,465040.0,3.3439275185158555
Nigeria,Adamawa,none,Cotton,1999,1999,12990.0,9220.0,0.7097767513471901
Nigeria,Adamawa,none,Cotton,2000,2000,11310.0,10300.0,0.9106984969053936
Nigeria,Adamawa,none,Cotton,2001,2001,13580.0,14000.0,1.0309278350515465
Nigeria,Adamawa,none,Cotton,2002,2002,15000.0,14000.0,0.9333333333333332
Nigeria,Adamawa,none,Cotton,2003,2003,15000.0,14000.0,0.9333333333333332
Nigeria,Adamawa,none,Cotton,2004,2004,14000.0,14000.0,1.0
Nigeria,Adamawa,none,Cotton,2005,2005,12350.0,18000.0,1.45748987854251
Nigeria,Adamawa,none,Cotton,2006,2006,12610.0,19000.0,1.506740681998414
Nigeria,Adamawa,none,Cotton,2007,2007,50390.0,19000.0,1.528301886792453
Nigeria,Adamawa,none,Cotton,2009,2009,21420.0,28000.0,1.30718954248366
Nigeria,Adamawa,none,Cotton,2010,2010,19510.0,17810.0,0.9128651973347002
Nigeria,Adamawa,none,Cotton,2011,2011,19800.0,2100.0,0.106060606060606
Nigeria,Adamawa,none,Cotton,2012,2012,21290.0,2892.0,0.1358384217942696
Nigeria,Adamawa,none,Cotton,2013,2013,22140.0,14100.0,0.6368563685636857
Nigeria,Adamawa,none,Cotton,2014,2014,23200.0,15200.0,0.6551724137931034
Nigeria,Adamawa,none,Cotton,2015,2015,19210.0,11190.0,0.5825091098386257
Nigeria,Adamawa,none,Cotton,2016,2016,22440.0,9330.0,0.4157754010695187
Nigeria,Adamawa,none,Cotton,2017,2017,22100.0,10000.0,0.4524886877828054
Nigeria,Adamawa,none,Cotton,2018,2018,22090.0,10080.0,0.4563150746944319
Nigeria,Adamawa,none,Cotton,2019,2019,22950.0,10790.0,0.470152505446623
Nigeria,Adamawa,none,Cotton,2020,2020,23860.0,11370.0,0.4765297569153395
Nigeria,Adamawa,none,Cotton,2021,2021,24570.0,11820.0,0.4810744810744811
Nigeria,Adamawa,none,Cotton,2022,2022,18898.25,14386.61,0.761266783961478
Nigeria,Adamawa,none,Cotton,2023,2023,19092.9,15382.66,0.8056743606262013
Nigeria,Adamawa,none,Cowpea,1999,1999,53100.0,72800.0,1.3709981167608287
Nigeria,Adamawa,none,Cowpea,2000,2000,50000.0,74000.0,1.48
Nigeria,Adamawa,none,Cowpea,2001,2001,58000.0,81800.0,1.410344827586207
Nigeria,Adamawa,none,Cowpea,2002,2002,58000.0,81800.0,1.410344827586207
Nigeria,Adamawa,none,Cowpea,2003,2003,58000.0,81800.0,1.410344827586207
Nigeria,Adamawa,none,Cowpea,2004,2004,58000.0,81800.0,1.410344827586207
Nigeria,Adamawa,none,Cowpea,2005,2005,64300.0,74800.0,1.163297045101089
Nigeria,Adamawa,none,Cowpea,2006,2006,68400.0,79000.0,1.154970760233918
Nigeria,Adamawa,none,Cowpea,2007,2007,68500.0,79000.0,1.1532846715328466
Nigeria,Adamawa,none,Cowpea,2008,2008,68660.0,56760.0,0.8266822021555491
Nigeria,Adamawa,none,Cowpea,2009,2009,47150.0,31830.0,0.6750795334040297
Nigeria,Adamawa,none,Cowpea,2010,2010,44930.0,27980.0,0.6227464945470732
Nigeria,Adamawa,none,Cowpea,2011,2011,154230.0,27859.0,0.1806328211113272
Nigeria,Adamawa,none,Cowpea,2012,2012,154070.0,27425.0,0.1780035049003699
Nigeria,Adamawa,none,Cowpea,2013,2013,55960.0,78500.0,1.4027877055039313
Nigeria,Adamawa,none,Cowpea,2014,2014,178100.0,292300.0,1.6412128017967431
Nigeria,Adamawa,none,Cowpea,2015,2015,147200.0,204690.0,1.3905570652173913
Nigeria,Adamawa,none,Cowpea,2016,2016,191180.0,181620.0,0.9499947693273356
Nigeria,Adamawa,none,Cowpea,2017,2017,196100.0,188100.0,0.9592044875063744
Nigeria,Adamawa,none,Cowpea,2018,2018,196700.0,211500.0,1.0752414844941536
Nigeria,Adamawa,none,Cowpea,2019,2019,196710.0,212240.0,1.0789487062172742
Nigeria,Adamawa,none,Cowpea,2020,2020,197680.0,212980.0,1.0773978146499392
Nigeria,Adamawa,none,Cowpea,2021,2021,201630.0,217890.0,1.0806427614938254
Nigeria,Adamawa,none,Cowpea,2022,2022,187493.11,190732.1,1.0172752481411185
Nigeria,Adamawa,none,Cowpea,2023,2023,189021.18,203000.74,1.0739576379747495
Nigeria,Adamawa,none,Groundnuts (In Shell),1999,1999,46660.0,72800.0,1.5602228889841403
Nigeria,Adamawa,none,Groundnuts (In Shell),2000,2000,45000.0,74000.0,1.6444444444444444
Nigeria,Adamawa,none,Groundnuts (In Shell),2001,2001,50390.0,81800.0,1.6233379638817225
Nigeria,Adamawa,none,Groundnuts (In Shell),2002,2002,50390.0,81800.0,1.6233379638817225
Nigeria,Adamawa,none,Groundnuts (In Shell),2003,2003,50390.0,81800.0,1.6233379638817225
Nigeria,Adamawa,none,Groundnuts (In Shell),2004,2004,50390.0,81800.0,1.6233379638817225
Nigeria,Adamawa,none,Groundnuts (In Shell),2005,2005,55480.0,74800.0,1.3482335976928623
Nigeria,Adamawa,none,Groundnuts (In Shell),2006,2006,56330.0,79000.0,1.4024498491034971
Nigeria,Adamawa,none,Groundnuts (In Shell),2007,2007,66390.0,79000.0,1.1899382437114023
Nigeria,Adamawa,none,Groundnuts (In Shell),2008,2008,66590.0,79010.0,1.1865144916654151
Nigeria,Adamawa,none,Groundnuts (In Shell),2009,2009,66360.0,79140.0,1.1925858951175408
Nigeria,Adamawa,none,Groundnuts (In Shell),2010,2010,65430.00000000001,83070.0,1.2696011004126546
Nigeria,Adamawa,none,Groundnuts (In Shell),2011,2011,44210.0,84284.0,1.9064465053155395
Nigeria,Adamawa,none,Groundnuts (In Shell),2012,2012,42610.0,85753.0,2.012508800750997
Nigeria,Adamawa,none,Groundnuts (In Shell),2013,2013,55890.0,87600.0,1.5673644659151906
Nigeria,Adamawa,none,Groundnuts (In Shell),2014,2014,48700.0,89000.0,1.8275154004106773
Nigeria,Adamawa,none,Groundnuts (In Shell),2015,2015,50820.0,96620.0,1.901219992129083
Nigeria,Adamawa,none,Groundnuts (In Shell),2016,2016,102240.0,125240.0,1.2249608763693272
Nigeria,Adamawa,none,Groundnuts (In Shell),2017,2017,54200.0,128700.0,2.374538745387454
Nigeria,Adamawa,none,Groundnuts (In Shell),2018,2018,55080.0,129340.0,2.348220769789397
Nigeria,Adamawa,none,Groundnuts (In Shell),2019,2019,56260.0,129520.0,2.3021685033771773
Nigeria,Adamawa,none,Groundnuts (In Shell),2020,2020,57490.0,129700.0,2.2560445294833884
Nigeria,Adamawa,none,Groundnuts (In Shell),2021,2021,58670.0,131170.0,2.235725242883927
Nigeria,Adamawa,none,Groundnuts (In Shell),2022,2022,71331.08,144584.68,2.026952066336301
Nigeria,Adamawa,none,Groundnuts (In Shell),2023,2023,72187.05,152152.89,2.107758801613309
Nigeria,Adamawa,none,Maize,1999,1999,145250.0,162700.0,1.1201376936316696
Nigeria,Adamawa,none,Maize,2000,2000,120050.0,122100.0,1.017076218242399
Nigeria,Adamawa,none,Maize,2001,2001,152060.0,160100.0,1.0528738655793766
Nigeria,Adamawa,none,Maize,2002,2002,152060.0,160100.0,1.0528738655793766
Nigeria,Adamawa,none,Maize,2003,2003,152060.0,160100.0,1.0528738655793766
Nigeria,Adamawa,none,Maize,2004,2004,152060.0,160100.0,1.0528738655793766
Nigeria,Adamawa,none,Maize,2005,2005,158000.0,180600.0,1.1430379746835444
Nigeria,Adamawa,none,Maize,2006,2006,187770.0,201200.0,1.071523672578154
Nigeria,Adamawa,none,Maize,2007,2007,188200.0,202100.0,1.0738575982996812
Nigeria,Adamawa,none,Maize,2008,2008,69110.0,121250.0,1.7544494284474026
Nigeria,Adamawa,none,Maize,2009,2009,97120.0,126000.0,1.2973640856672155
Nigeria,Adamawa,none,Maize,2010,2010,182590.0,188180.0,1.030615039158771
Nigeria,Adamawa,none,Maize,2011,2011,81900.0,189180.0,2.3098901098901097
Nigeria,Adamawa,none,Maize,2012,2012,81000.0,189710.0,2.3420987654320986
Nigeria,Adamawa,none,Maize,2013,2013,83880.0,199000.0,2.3724368144969
Nigeria,Adamawa,none,Maize,2014,2014,184200.0,496200.0,2.693811074918566
Nigeria,Adamawa,none,Maize,2015,2015,156400.0,310920.0,1.987979539641944
Nigeria,Adamawa,none,Maize,2016,2016,249010.0,464810.0,1.86663186217421
Nigeria,Adamawa,none,Maize,2017,2017,189900.0,412100.0,2.1700895208004214
Nigeria,Adamawa,none,Maize,2018,2018,189910.0,413870.0,2.179295455742193
Nigeria,Adamawa,none,Maize,2019,2019,189920.0,413420.0,2.176811288963774
